"date","hour","geothermal","biomass","biogas","small_hydro","wind","solar_pv","solar_thermal"
2017-01-25,1,994,189,177,380,1017,0,0
2017-01-25,2,994,186,176,322,930,0,0
2017-01-25,3,995,186,176,318,828,0,0
2017-01-25,4,995,186,177,318,941,0,0
2017-01-25,5,995,187,177,317,872,0,0
2017-01-25,6,1000,191,177,324,856,0,0
2017-01-25,7,999,193,178,417,983,0,0
2017-01-25,8,995,198,175,434,880,1428,14
2017-01-25,9,991,206,174,389,484,4779,251
2017-01-25,10,990,206,176,383,69,6949,384
2017-01-25,11,991,202,175,381,38,7400,390
2017-01-25,12,991,202,174,287,41,7303,391
2017-01-25,13,990,205,178,282,46,7138,389
2017-01-25,14,990,207,179,281,44,6731,386
2017-01-25,15,989,209,173,319,49,6816,380
2017-01-25,16,990,207,179,369,46,5232,328
2017-01-25,17,991,211,186,408,32,1739,97
2017-01-25,18,977,209,189,444,131,0,6
2017-01-25,19,989,209,190,447,473,0,0
2017-01-25,20,994,205,190,444,685,0,0
2017-01-25,21,998,202,191,397,446,0,0
2017-01-25,22,999,197,191,412,351,0,0
2017-01-25,23,997,192,189,409,585,0,0
2017-01-25,24,996,187,187,375,528,0,0
2017-02-01,1,1002,183,194,392,69,0,0
2017-02-01,2,1002,184,195,383,115,0,0
2017-02-01,3,1001,184,193,385,132,0,0
2017-02-01,4,1001,184,189,384,133,0,0
2017-02-01,5,1001,185,189,384,99,0,0
2017-02-01,6,1001,185,189,422,117,0,0
2017-02-01,7,1001,192,189,453,126,0,0
2017-02-01,8,1000,201,180,488,130,1625,0
2017-02-01,9,999,203,179,443,147,4883,20
2017-02-01,10,998,208,176,414,93,6416,194
2017-02-01,11,998,207,175,339,171,6927,365
2017-02-01,12,998,207,177,332,235,6851,390
2017-02-01,13,998,211,179,338,362,7044,389
2017-02-01,14,999,213,180,338,425,6708,338
2017-02-01,15,999,214,179,341,565,5681,230
2017-02-01,16,1000,213,180,393,573,3702,73
2017-02-01,17,1000,213,181,440,447,1162,2
2017-02-01,18,1001,213,186,488,440,0,0
2017-02-01,19,1001,213,186,483,456,0,0
2017-02-01,20,1001,213,186,465,458,0,0
2017-02-01,21,1001,210,187,426,398,0,0
2017-02-01,22,1001,208,187,418,426,0,0
2017-02-01,23,1001,196,183,406,542,0,0
2017-02-01,24,1000,193,186,405,683,0,0
2017-02-02,1,1000,193,187,365,581,0,0
2017-02-02,2,999,191,183,352,914,0,0
2017-02-02,3,999,188,190,315,972,0,0
2017-02-02,4,998,187,191,349,1010,0,0
2017-02-02,5,998,191,191,355,986,0,0
2017-02-02,6,998,189,188,382,945,0,0
2017-02-02,7,998,193,183,451,1092,0,0
2017-02-02,8,997,201,188,484,1060,839,0
2017-02-02,9,997,205,189,431,976,3413,0
2017-02-02,10,997,209,189,383,784,4481,26
2017-02-02,11,995,209,190,345,801,5199,219
2017-02-02,12,994,208,189,343,888,5759,339
2017-02-02,13,994,212,192,355,875,5905,253
2017-02-02,14,994,212,191,359,857,5756,283
2017-02-02,15,993,211,182,363,745,4815,259
2017-02-02,16,993,210,190,378,654,3100,95
2017-02-02,17,993,210,190,446,628,924,1
2017-02-02,18,993,209,188,509,398,0,0
2017-02-02,19,993,206,188,515,392,0,0
2017-02-02,20,993,206,188,511,430,0,0
2017-02-02,21,993,206,186,474,466,0,0
2017-02-02,22,992,202,187,462,446,0,0
2017-02-02,23,993,194,185,436,556,0,0
2017-02-02,24,992,193,183,399,655,0,0
2017-02-03,1,992,199,187,364,578,0,0
2017-02-03,2,992,198,178,338,683,0,0
2017-02-03,3,993,197,179,339,841,0,0
2017-02-03,4,993,197,178,339,717,0,0
2017-02-03,5,993,194,168,376,552,0,0
2017-02-03,6,992,196,168,429,501,0,0
2017-02-03,7,993,204,169,463,410,0,0
2017-02-03,8,993,198,169,465,482,1015,0
2017-02-03,9,939,194,167,453,694,3473,44
2017-02-03,10,914,195,167,422,787,4273,262
2017-02-03,11,922,202,165,420,1110,4859,58
2017-02-03,12,924,203,166,410,1215,5433,0
2017-02-03,13,923,208,170,369,1515,5657,83
2017-02-03,14,960,207,174,404,1405,5765,314
2017-02-03,15,994,204,173,411,1457,5719,376
2017-02-03,16,994,204,169,418,1536,4606,327
2017-02-03,17,993,205,165,458,1145,1899,55
2017-02-03,18,994,210,165,490,882,0,0
2017-02-03,19,994,227,162,528,909,0,0
2017-02-03,20,995,226,162,493,1108,0,0
2017-02-03,21,987,221,163,485,1156,0,0
2017-02-03,22,993,216,162,478,1350,0,0
2017-02-03,23,995,203,162,466,1490,0,0
2017-02-03,24,996,207,161,427,1536,0,0
2017-02-04,1,995,209,162,420,1220,0,0
2017-02-04,2,995,205,163,420,1491,0,0
2017-02-04,3,995,201,162,421,1587,0,0
2017-02-04,4,996,202,162,429,1511,0,0
2017-02-04,5,996,194,162,431,1557,0,0
2017-02-04,6,996,193,162,435,1683,0,0
2017-02-04,7,996,198,163,507,1565,5,0
2017-02-04,8,996,198,163,506,1732,1608,0
2017-02-04,9,982,198,163,496,1396,4499,183
2017-02-04,10,960,200,162,490,1634,5994,365
2017-02-04,11,946,199,161,393,2070,6266,390
2017-02-04,12,996,202,166,392,1958,6160,385
2017-02-04,13,995,208,172,396,1982,6302,382
2017-02-04,14,995,209,175,398,2274,5972,384
2017-02-04,15,995,207,175,393,2151,5847,384
2017-02-04,16,994,209,174,406,1943,5185,299
2017-02-04,17,995,208,173,497,1837,2243,61
2017-02-04,18,995,208,173,508,1934,0,0
2017-02-04,19,996,210,172,535,1752,0,0
2017-02-04,20,997,210,173,517,1944,0,0
2017-02-04,21,997,211,172,518,1951,0,0
2017-02-04,22,997,207,173,507,1938,0,0
2017-02-04,23,998,204,173,451,1366,0,0
2017-02-04,24,998,207,173,445,854,0,0
2017-02-05,1,998,210,174,432,726,0,0
2017-02-05,2,994,209,174,431,422,0,0
2017-02-05,3,988,207,174,427,213,0,0
2017-02-05,4,987,206,174,402,184,0,0
2017-02-05,5,988,208,174,400,169,0,0
2017-02-05,6,946,212,174,419,181,0,0
2017-02-05,7,931,211,178,485,185,17,0
2017-02-05,8,931,206,180,497,166,1339,40
2017-02-05,9,931,211,182,501,148,3341,214
2017-02-05,10,930,206,184,490,167,4355,274
2017-02-05,11,930,203,184,422,194,4967,287
2017-02-05,12,929,194,185,401,212,4865,151
2017-02-05,13,928,193,183,369,202,4564,39
2017-02-05,14,928,199,183,369,229,3943,14
2017-02-05,15,928,198,185,390,291,2585,0
2017-02-05,16,926,199,185,400,889,1628,0
2017-02-05,17,926,199,185,478,1119,697,0
2017-02-05,18,926,197,185,530,1331,0,0
2017-02-05,19,926,199,185,538,1554,0,0
2017-02-05,20,925,197,185,542,1268,0,0
2017-02-05,21,925,193,184,508,1780,0,0
2017-02-05,22,926,189,184,482,2268,0,0
2017-02-05,23,926,183,184,424,2015,0,0
2017-02-05,24,926,185,184,427,1801,0,0
2017-02-06,1,916,186,186,413,1415,0,0
2017-02-06,2,928,183,186,372,1543,0,0
2017-02-06,3,927,182,187,362,1495,0,0
2017-02-06,4,927,183,187,358,1472,0,0
2017-02-06,5,928,186,187,373,1512,0,0
2017-02-06,6,929,186,187,434,1635,0,0
2017-02-06,7,934,184,189,510,1296,0,0
2017-02-06,8,940,188,187,545,1251,253,0
2017-02-06,9,940,190,186,485,1263,894,0
2017-02-06,10,939,187,184,453,1431,1767,0
2017-02-06,11,939,192,183,429,1709,2576,0
2017-02-06,12,940,191,183,385,1996,3463,0
2017-02-06,13,941,192,186,374,2642,4053,0
2017-02-06,14,941,193,188,375,2865,4110,0
2017-02-06,15,941,194,186,378,2786,3804,0
2017-02-06,16,940,195,187,424,2627,2392,0
2017-02-06,17,940,196,186,509,2253,776,0
2017-02-06,18,940,195,186,554,2016,0,0
2017-02-06,19,940,193,185,551,2065,0,0
2017-02-06,20,940,188,184,548,2021,0,0
2017-02-06,21,939,184,183,527,1988,0,0
2017-02-06,22,933,161,182,448,2070,0,0
2017-02-06,23,925,156,183,415,2178,0,0
2017-02-06,24,924,150,185,416,2162,0,0
2017-02-07,1,924,142,185,400,2135,0,0
2017-02-07,2,922,138,186,365,2599,0,0
2017-02-07,3,921,141,186,375,2636,0,0
2017-02-07,4,919,138,187,375,2620,0,0
2017-02-07,5,918,137,187,395,2551,0,0
2017-02-07,6,917,141,184,398,2505,0,0
2017-02-07,7,918,144,184,410,2354,1,0
2017-02-07,8,918,149,184,406,2222,1211,0
2017-02-07,9,920,149,182,390,2352,3004,0
2017-02-07,10,919,149,179,407,2663,4812,0
2017-02-07,11,921,149,180,407,2904,5766,0
2017-02-07,12,923,148,180,360,2671,5972,0
2017-02-07,13,923,155,179,364,2769,6011,0
2017-02-07,14,923,151,183,365,2869,5759,0
2017-02-07,15,924,148,183,394,2849,4970,0
2017-02-07,16,924,141,183,413,2462,3604,0
2017-02-07,17,924,140,181,434,2079,1482,0
2017-02-07,18,925,139,183,465,1800,0,0
2017-02-07,19,925,139,181,442,1852,0,0
2017-02-07,20,927,139,180,440,2044,0,0
2017-02-07,21,927,136,180,390,1648,0,0
2017-02-07,22,925,137,179,363,1508,0,0
2017-02-07,23,925,135,179,343,1565,0,0
2017-02-07,24,924,135,180,331,1528,0,0
2017-02-08,1,924,133,183,305,1546,0,0
2017-02-08,2,923,132,183,302,1577,0,0
2017-02-08,3,923,132,183,298,1398,0,0
2017-02-08,4,922,134,184,300,1254,0,0
2017-02-08,5,921,134,184,302,1272,0,0
2017-02-08,6,921,134,184,355,1166,0,0
2017-02-08,7,921,134,186,375,1073,20,0
2017-02-08,8,921,136,185,405,1102,1418,0
2017-02-08,9,920,137,184,368,980,4136,0
2017-02-08,10,921,137,176,353,1182,4544,0
2017-02-08,11,920,137,176,348,1208,4611,0
2017-02-08,12,920,137,181,342,1348,4858,0
2017-02-08,13,920,140,179,339,1352,5117,0
2017-02-08,14,920,139,180,366,1216,4975,0
2017-02-08,15,921,140,171,369,941,4384,15
2017-02-08,16,921,141,174,377,897,3040,56
2017-02-08,17,921,140,176,376,846,1141,5
2017-02-08,18,921,138,183,414,683,0,0
2017-02-08,19,921,139,177,408,530,0,0
2017-02-08,20,921,139,175,406,508,0,0
2017-02-08,21,921,135,180,371,487,0,0
2017-02-08,22,921,134,180,353,353,0,0
2017-02-08,23,922,132,182,342,247,0,0
2017-02-08,24,922,132,182,338,173,0,0
2017-02-09,1,921,133,181,313,179,0,0
2017-02-09,2,922,132,179,274,161,0,0
2017-02-09,3,922,132,183,274,198,0,0
2017-02-09,4,922,132,183,273,201,0,0
2017-02-09,5,922,133,183,309,205,0,0
2017-02-09,6,922,133,187,350,300,0,0
2017-02-09,7,922,135,187,361,325,23,0
2017-02-09,8,922,134,185,391,563,1559,0
2017-02-09,9,922,136,186,348,676,3841,56
2017-02-09,10,920,136,189,334,777,5786,248
2017-02-09,11,919,129,189,331,651,6246,348
2017-02-09,12,919,136,189,324,653,6161,266
2017-02-09,13,915,140,187,340,723,5866,293
2017-02-09,14,914,172,187,334,784,5877,253
2017-02-09,15,913,184,186,356,834,4966,162
2017-02-09,16,919,182,188,361,741,3931,167
2017-02-09,17,921,182,191,366,645,1420,6
2017-02-09,18,922,182,178,410,578,0,0
2017-02-09,19,923,181,158,415,549,0,0
2017-02-09,20,924,181,156,415,516,0,0
2017-02-09,21,924,178,165,415,654,0,0
2017-02-09,22,924,178,172,379,677,0,0
2017-02-09,23,925,179,171,369,823,0,0
2017-02-09,24,921,178,175,367,1393,0,0
2017-02-10,1,876,175,168,352,975,0,0
2017-02-10,2,913,175,166,339,1692,0,0
2017-02-10,3,908,175,166,309,2515,0,0
2017-02-10,4,924,177,166,313,2446,0,0
2017-02-10,5,933,178,168,313,1826,0,0
2017-02-10,6,935,177,171,360,1123,0,0
2017-02-10,7,936,178,174,365,911,20,0
2017-02-10,8,937,178,176,362,943,609,0
2017-02-10,9,937,180,177,359,1656,1571,0
2017-02-10,10,937,179,179,347,2039,2401,0
2017-02-10,11,934,186,178,352,1742,3059,0
2017-02-10,12,925,200,184,359,2026,3140,0
2017-02-10,13,934,202,190,360,2215,3513,0
2017-02-10,14,935,199,192,375,1975,2695,0
2017-02-10,15,937,199,190,394,1576,1908,0
2017-02-10,16,937,198,191,397,993,1136,0
2017-02-10,17,937,199,193,407,932,362,0
2017-02-10,18,937,198,193,451,1042,0,0
2017-02-10,19,938,199,185,440,1147,0,0
2017-02-10,20,937,199,182,398,1153,0,0
2017-02-10,21,935,197,183,387,1154,0,0
2017-02-10,22,935,194,184,388,1328,0,0
2017-02-10,23,935,187,182,389,1399,0,0
2017-02-10,24,935,188,184,388,1401,0,0
2017-02-11,1,935,188,189,377,1075,0,0
2017-02-11,2,936,185,193,377,1417,0,0
2017-02-11,3,936,185,188,378,1799,0,0
2017-02-11,4,928,187,189,377,2822,0,0
2017-02-11,5,935,190,187,377,2987,0,0
2017-02-11,6,936,192,185,374,2657,0,0
2017-02-11,7,936,195,185,393,2463,0,0
2017-02-11,8,936,197,186,394,2689,729,0
2017-02-11,9,936,197,188,392,2650,2447,0
2017-02-11,10,935,198,189,370,2530,3539,0
2017-02-11,11,939,194,189,348,2152,4348,0
2017-02-11,12,938,166,183,349,1744,4719,0
2017-02-11,13,938,165,178,340,1338,4689,0
2017-02-11,14,937,166,178,321,1300,3930,0
2017-02-11,15,937,166,178,322,1100,3142,0
2017-02-11,16,937,164,177,377,1102,1932,0
2017-02-11,17,938,163,176,396,1153,961,0
2017-02-11,18,939,161,176,456,1062,0,0
2017-02-11,19,939,163,176,453,1292,0,0
2017-02-11,20,939,160,177,448,1371,0,0
2017-02-11,21,938,164,177,440,1274,0,0
2017-02-11,22,938,164,176,404,1207,0,0
2017-02-11,23,938,163,174,395,1099,0,0
2017-02-11,24,921,160,175,355,1341,0,0
2017-02-12,1,879,163,181,340,1527,0,0
2017-02-12,2,882,163,183,342,1519,0,0
2017-02-12,3,880,162,187,342,1382,0,0
2017-02-12,4,881,165,188,340,1319,0,0
2017-02-12,5,881,166,188,341,1018,0,0
2017-02-12,6,882,171,188,343,792,0,0
2017-02-12,7,882,175,189,363,819,0,0
2017-02-12,8,882,180,188,363,816,1235,0
2017-02-12,9,876,182,188,335,826,3641,0
2017-02-12,10,874,185,189,328,969,5361,116
2017-02-12,11,875,184,189,298,1216,5883,243
2017-02-12,12,876,183,190,302,1241,6184,180
2017-02-12,13,875,184,189,298,1070,6776,0
2017-02-12,14,875,185,186,300,999,6403,0
2017-02-12,15,875,184,187,301,969,5652,0
2017-02-12,16,875,181,189,348,1086,5362,0
2017-02-12,17,877,182,189,349,1002,2739,0
2017-02-12,18,880,182,189,430,700,0,0
2017-02-12,19,881,183,189,448,577,0,0
2017-02-12,20,882,180,188,450,552,0,0
2017-02-12,21,883,180,188,446,445,0,0
2017-02-12,22,883,179,188,410,387,0,0
2017-02-12,23,883,177,188,383,327,0,0
2017-02-12,24,883,177,188,343,353,0,0
2017-02-13,1,883,183,189,340,403,0,0
2017-02-13,2,883,182,189,337,379,0,0
2017-02-13,3,884,181,189,342,333,0,0
2017-02-13,4,884,182,188,342,330,0,0
2017-02-13,5,884,183,189,343,317,0,0
2017-02-13,6,884,181,189,356,270,0,0
2017-02-13,7,884,181,191,403,224,48,0
2017-02-13,8,883,182,186,439,237,2172,69
2017-02-13,9,884,185,188,410,249,5451,311
2017-02-13,10,883,193,193,346,262,7282,383
2017-02-13,11,883,195,193,356,257,7626,385
2017-02-13,12,882,196,193,357,224,7607,375
2017-02-13,13,882,195,194,323,196,7699,379
2017-02-13,14,882,197,194,365,198,7760,382
2017-02-13,15,881,202,193,381,250,7014,334
2017-02-13,16,881,187,191,382,269,5343,193
2017-02-13,17,881,174,191,388,265,2420,42
2017-02-13,18,880,165,190,472,245,0,0
2017-02-13,19,881,175,188,460,277,0,0
2017-02-13,20,882,175,186,470,364,0,0
2017-02-13,21,883,174,180,468,347,0,0
2017-02-13,22,883,171,186,432,316,0,0
2017-02-13,23,883,169,182,426,346,0,0
2017-02-13,24,883,169,185,386,281,0,0
2017-02-14,1,883,169,187,344,185,0,0
2017-02-14,2,883,164,188,343,259,0,0
2017-02-14,3,884,166,188,341,226,0,0
2017-02-14,4,884,170,184,342,250,0,0
2017-02-14,5,884,170,188,344,187,0,0
2017-02-14,6,884,170,188,390,134,0,0
2017-02-14,7,884,170,189,450,122,11,0
2017-02-14,8,884,172,186,486,122,1462,103
2017-02-14,9,883,173,187,441,110,4528,313
2017-02-14,10,883,171,194,366,189,5963,383
2017-02-14,11,883,167,193,357,233,5961,386
2017-02-14,12,882,169,191,323,206,6907,385
2017-02-14,13,881,175,192,337,224,7601,386
2017-02-14,14,877,175,188,335,240,7768,386
2017-02-14,15,876,176,187,401,299,6925,383
2017-02-14,16,833,176,189,431,283,5318,352
2017-02-14,17,876,174,188,445,213,2879,192
2017-02-14,18,877,174,186,501,164,0,0
2017-02-14,19,877,174,186,502,129,0,0
2017-02-14,20,877,173,187,501,156,0,0
2017-02-14,21,877,172,186,463,161,0,0
2017-02-14,22,877,170,186,458,192,0,0
2017-02-14,23,877,164,186,442,225,0,0
2017-02-14,24,878,163,187,411,226,0,0
2017-02-15,1,878,166,187,393,171,0,0
2017-02-15,2,879,164,187,391,245,0,0
2017-02-15,3,878,165,187,386,235,0,0
2017-02-15,4,878,165,187,348,193,0,0
2017-02-15,5,879,164,187,395,217,0,0
2017-02-15,6,862,166,184,469,185,0,0
2017-02-15,7,820,166,194,469,221,81,0
2017-02-15,8,819,166,192,466,255,2269,112
2017-02-15,9,817,169,191,465,286,5267,349
2017-02-15,10,815,170,190,417,317,6467,391
2017-02-15,11,815,172,189,355,226,7409,392
2017-02-15,12,815,171,189,351,173,7426,392
2017-02-15,13,814,175,193,351,138,7404,385
2017-02-15,14,814,175,193,351,160,7377,386
2017-02-15,15,814,173,188,374,163,6795,320
2017-02-15,16,815,172,188,430,153,5368,201
2017-02-15,17,816,174,193,470,153,2525,166
2017-02-15,18,816,173,193,517,165,0,0
2017-02-15,19,816,172,193,517,200,0,0
2017-02-15,20,816,172,194,477,200,0,0
2017-02-15,21,818,169,194,465,212,0,0
2017-02-15,22,817,169,194,465,286,0,0
2017-02-15,23,816,177,194,466,329,0,0
2017-02-15,24,815,191,194,425,362,0,0
2017-02-16,1,814,193,189,393,375,0,0
2017-02-16,2,815,182,189,382,466,0,0
2017-02-16,3,814,170,189,347,664,0,0
2017-02-16,4,813,171,190,348,973,0,0
2017-02-16,5,813,172,190,385,789,0,0
2017-02-16,6,813,172,192,466,848,0,0
2017-02-16,7,814,176,197,507,888,93,0
2017-02-16,8,815,181,194,507,702,1726,0
2017-02-16,9,816,191,188,457,505,3934,119
2017-02-16,10,816,199,191,374,695,5071,325
2017-02-16,11,817,210,190,356,1358,4996,388
2017-02-16,12,814,218,194,350,2182,4552,365
2017-02-16,13,816,223,191,351,2651,4820,133
2017-02-16,14,815,224,192,352,2623,4563,0
2017-02-16,15,816,228,192,353,2604,3523,1
2017-02-16,16,816,231,194,407,2486,2531,0
2017-02-16,17,816,230,194,459,1741,969,0
2017-02-16,18,817,230,194,512,779,0,0
2017-02-16,19,818,229,194,515,840,0,0
2017-02-16,20,818,229,193,518,992,0,0
2017-02-16,21,820,226,191,511,741,0,0
2017-02-16,22,820,220,193,476,563,0,0
2017-02-16,23,820,214,193,478,674,0,0
2017-02-16,24,819,215,194,434,764,0,0
2017-02-17,1,818,210,194,387,437,0,0
2017-02-17,2,818,214,189,381,751,0,0
2017-02-17,3,820,216,187,348,772,0,0
2017-02-17,4,819,215,188,356,859,0,0
2017-02-17,5,820,216,188,396,1262,0,0
2017-02-17,6,819,214,190,475,1743,0,0
2017-02-17,7,819,217,195,478,2067,0,0
2017-02-17,8,819,219,194,479,1406,406,0
2017-02-17,9,820,221,192,476,1348,947,0
2017-02-17,10,819,221,190,425,1572,1687,0
2017-02-17,11,819,223,190,422,1631,2347,0
2017-02-17,12,819,222,179,402,1847,2511,0
2017-02-17,13,819,225,179,400,1868,2329,0
2017-02-17,14,820,227,183,394,2032,1626,0
2017-02-17,15,817,226,183,409,2011,1040,0
2017-02-17,16,818,225,183,435,1925,724,0
2017-02-17,17,818,221,183,462,1945,211,0
2017-02-17,18,818,203,183,508,2008,0,0
2017-02-17,19,818,205,183,508,1798,0,0
2017-02-17,20,818,204,183,505,1231,0,0
2017-02-17,21,818,200,177,499,1006,0,0
2017-02-17,22,818,195,179,475,828,0,0
2017-02-17,23,818,190,177,453,637,0,0
2017-02-17,24,818,188,182,420,558,0,0
2017-02-18,1,818,206,180,381,246,0,0
2017-02-18,2,818,207,172,373,268,0,0
2017-02-18,3,819,207,167,337,247,0,0
2017-02-18,4,819,206,164,360,214,0,0
2017-02-18,5,819,203,163,396,252,0,0
2017-02-18,6,818,204,164,443,282,0,0
2017-02-18,7,819,205,171,446,291,0,0
2017-02-18,8,819,206,170,445,285,535,0
2017-02-18,9,820,211,170,437,247,1989,0
2017-02-18,10,820,214,172,364,251,3348,0
2017-02-18,11,819,215,175,374,337,3655,0
2017-02-18,12,819,214,179,357,587,3769,0
2017-02-18,13,819,205,183,351,806,3712,0
2017-02-18,14,819,206,183,353,1210,3413,0
2017-02-18,15,818,206,183,350,1612,3156,0
2017-02-18,16,779,207,182,399,1685,2589,0
2017-02-18,17,838,210,181,467,2108,1483,0
2017-02-18,18,884,210,182,492,2237,0,0
2017-02-18,19,884,210,182,493,2353,0,0
2017-02-18,20,884,210,186,511,2656,0,0
2017-02-18,21,885,207,188,511,2566,0,0
2017-02-18,22,885,207,190,474,2346,0,0
2017-02-18,23,902,211,193,465,2430,0,0
2017-02-18,24,906,212,193,418,2671,0,0
2017-02-19,1,907,213,193,388,2564,0,0
2017-02-19,2,907,212,193,384,2215,0,0
2017-02-19,3,906,213,193,386,2080,0,0
2017-02-19,4,906,212,193,410,1883,0,0
2017-02-19,5,905,213,193,409,1883,0,0
2017-02-19,6,905,213,193,447,1717,0,0
2017-02-19,7,904,212,193,443,1564,42,0
2017-02-19,8,903,212,193,433,1789,1727,0
2017-02-19,9,901,213,193,400,1776,3979,0
2017-02-19,10,901,206,193,359,1663,5188,0
2017-02-19,11,901,202,193,360,1656,6022,0
2017-02-19,12,900,196,193,340,1546,5933,0
2017-02-19,13,899,195,193,335,1834,5586,0
2017-02-19,14,899,195,193,337,2248,5347,0
2017-02-19,15,899,195,193,338,2437,3998,52
2017-02-19,16,855,199,192,367,2469,3191,135
2017-02-19,17,883,204,197,458,2263,1559,129
2017-02-19,18,899,203,196,522,2190,0,0
2017-02-19,19,899,206,196,503,2335,0,0
2017-02-19,20,899,206,195,504,2065,0,0
2017-02-19,21,898,206,195,464,1882,0,0
2017-02-19,22,898,204,195,457,1898,0,0
2017-02-19,23,897,203,195,455,1897,0,0
2017-02-19,24,897,201,195,411,1968,0,0
2017-02-20,1,897,200,196,380,1784,0,0
2017-02-20,2,897,199,195,344,2022,0,0
2017-02-20,3,896,201,196,351,1892,0,0
2017-02-20,4,895,203,196,352,1801,0,0
2017-02-20,5,895,200,196,391,1719,0,0
2017-02-20,6,895,201,196,422,1400,0,0
2017-02-20,7,896,201,197,423,1233,103,0
2017-02-20,8,896,203,194,423,1236,1735,0
2017-02-20,9,896,202,193,395,1386,4168,6
2017-02-20,10,895,202,196,375,1276,5645,48
2017-02-20,11,895,204,197,361,1306,5896,0
2017-02-20,12,895,205,197,359,1241,6078,0
2017-02-20,13,895,204,197,363,1469,6158,0
2017-02-20,14,895,208,197,365,1462,5526,0
2017-02-20,15,895,208,194,409,1355,5551,42
2017-02-20,16,895,211,194,417,1401,4156,227
2017-02-20,17,895,217,197,440,1063,2152,178
2017-02-20,18,902,217,196,470,725,0,0
2017-02-20,19,902,215,195,478,812,0,0
2017-02-20,20,895,214,196,473,999,0,0
2017-02-20,21,895,213,196,424,1271,0,0
2017-02-20,22,895,211,196,418,1271,0,0
2017-02-20,23,895,210,196,411,1269,0,0
2017-02-20,24,896,211,196,408,1374,0,0
2017-02-21,1,897,213,197,379,1307,0,0
2017-02-21,2,897,212,197,345,1229,0,0
2017-02-21,3,898,212,197,345,972,0,0
2017-02-21,4,898,212,197,343,963,0,0
2017-02-21,5,898,214,197,376,891,0,0
2017-02-21,6,899,211,198,390,773,0,0
2017-02-21,7,900,215,198,423,628,124,0
2017-02-21,8,901,215,195,384,574,2003,0
2017-02-21,9,900,220,193,370,710,3240,0
2017-02-21,10,895,222,194,354,638,4557,0
2017-02-21,11,895,224,195,314,798,5514,0
2017-02-21,12,896,226,195,328,865,5623,0
2017-02-21,13,896,230,196,329,950,5627,0
2017-02-21,14,895,232,196,332,1287,5651,0
2017-02-21,15,896,233,196,359,1479,5463,0
2017-02-21,16,896,233,196,368,1226,4644,0
2017-02-21,17,895,233,197,408,1017,2258,0
2017-02-21,18,899,231,196,436,989,0,0
2017-02-21,19,902,231,188,475,968,0,0
2017-02-21,20,902,231,187,436,1063,0,0
2017-02-21,21,902,229,187,425,1266,0,0
2017-02-21,22,902,225,191,417,1776,0,0
2017-02-21,23,902,217,197,412,2093,0,0
2017-02-21,24,903,218,200,406,2097,0,0
2017-02-22,1,903,218,200,387,1848,0,0
2017-02-22,2,903,214,200,346,2257,0,0
2017-02-22,3,903,216,201,347,2303,0,0
2017-02-22,4,903,215,201,346,2235,0,0
2017-02-22,5,903,216,200,382,2282,0,0
2017-02-22,6,903,215,201,398,2387,0,0
2017-02-22,7,901,219,200,401,2415,130,0
2017-02-22,8,877,223,198,400,2346,2250,0
2017-02-22,9,872,226,199,398,2530,5164,140
2017-02-22,10,779,227,199,377,2647,5560,327
2017-02-22,11,838,226,199,346,3150,6058,372
2017-02-22,12,878,228,199,351,3149,6743,162
2017-02-22,13,880,231,199,370,3042,7044,130
2017-02-22,14,893,232,200,371,3234,6746,131
2017-02-22,15,906,233,200,381,3262,5806,126
2017-02-22,16,907,232,199,421,3326,5499,134
2017-02-22,17,906,234,199,445,3001,2951,93
2017-02-22,18,906,232,199,434,2601,0,0
2017-02-22,19,906,234,199,497,2518,0,0
2017-02-22,20,907,232,197,495,2544,0,0
2017-02-22,21,905,230,196,466,2914,0,0
2017-02-22,22,900,226,198,448,3025,0,0
2017-02-22,23,900,218,199,446,3128,0,0
